[INFO ] [2021-06-19 21:17:40,280] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-20 11:28:45,147] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-20 11:28:45,372] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-20 11:28:45,659] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-20 11:28:45,856] User_01_Register - Step 06: Enter to Email textbox with value testing27452@live.com
[INFO ] [2021-08-20 11:28:46,052] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-20 11:28:46,232] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-20 11:28:46,397] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-20 11:28:48,861] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-20 11:28:48,931]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 11:28:48,932] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-20 11:28:52,713] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-20 11:28:52,815]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 11:28:52,823] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-20 11:28:54,094] User_02_Login - Step 02: Enter to Email textbox with value testing27452@live.com
[INFO ] [2021-08-20 11:28:54,267] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-20 11:28:54,426] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-20 11:28:56,249] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-20 11:28:56,349]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-20 11:28:57,881] Post-Condition: Close browser 'chrome'
[INFO ] [2021-08-20 11:28:57,886] OS name = windows 7
[INFO ] [2021-08-20 13:14:53,426] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-20 13:15:03,426] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-20 13:15:03,582]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 13:15:03,585] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-20 13:15:05,076] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-20 13:15:05,186] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-20 13:15:05,369] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-20 13:15:05,528] User_01_Register - Step 06: Enter to Email textbox with value testing4989@live.com
[INFO ] [2021-08-20 13:15:05,714] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-20 13:15:05,888] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-20 13:15:06,048] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-20 13:15:08,256] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-20 13:15:08,325]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 13:15:08,325] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-20 13:15:10,573] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-20 13:15:10,726]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 13:15:10,731] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-20 13:15:11,299] User_02_Login - Step 02: Enter to Email textbox with value testing4989@live.com
[INFO ] [2021-08-20 13:15:11,462] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-20 13:15:11,617] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-20 13:15:12,565] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-20 13:15:12,713]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-20 13:15:13,191] Post-Condition: Close browser 'chrome'
[INFO ] [2021-08-20 13:15:13,197] OS name = windows 7
[INFO ] [2021-08-20 13:16:29,892] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-20 13:16:37,301] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-20 13:16:37,492]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 13:16:37,495] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-20 13:16:38,881] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-20 13:16:38,985] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-20 13:16:39,155] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-20 13:16:39,321] User_01_Register - Step 06: Enter to Email textbox with value testing86035@live.com
[INFO ] [2021-08-20 13:16:39,498] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-20 13:16:39,662] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-20 13:16:39,836] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-20 13:16:41,943] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-20 13:16:42,012]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 13:16:42,012] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-20 13:16:44,351] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-20 13:16:44,481]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 13:16:44,497] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-20 13:16:45,727] User_02_Login - Step 02: Enter to Email textbox with value testing86035@live.com
[INFO ] [2021-08-20 13:16:45,900] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-20 13:16:46,055] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-20 13:16:48,218] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-20 13:16:48,306]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-20 13:16:48,666] Post-Condition: Close browser 'chrome'
[INFO ] [2021-08-20 13:16:48,670] OS name = windows 7
[INFO ] [2021-08-20 22:28:38,201] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-20 22:28:46,166] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-20 22:28:46,348]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 22:28:46,351] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-20 22:28:47,777] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-20 22:28:47,902] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-20 22:28:48,090] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-20 22:28:48,260] User_01_Register - Step 06: Enter to Email textbox with value testing35173@live.com
[INFO ] [2021-08-20 22:28:48,436] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-20 22:28:48,617] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-20 22:28:48,772] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-20 22:28:50,910] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-20 22:28:50,979]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 22:28:50,980] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-20 22:28:52,452] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-20 22:28:52,514]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 22:28:52,519] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-20 22:28:53,641] User_02_Login - Step 02: Enter to Email textbox with value testing35173@live.com
[INFO ] [2021-08-20 22:28:53,807] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-20 22:28:53,967] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-20 22:28:55,672] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-20 22:28:55,825]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-20 22:28:56,324] Post-Condition: Close browser 'chrome'
[INFO ] [2021-08-20 22:28:56,332] OS name = windows 7
[INFO ] [2021-08-20 22:30:34,863] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-20 22:30:40,920] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-20 22:30:41,066]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 22:30:41,069] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-20 22:30:42,520] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-20 22:30:42,641] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-20 22:30:42,831] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-20 22:30:43,006] User_01_Register - Step 06: Enter to Email textbox with value testing78566@live.com
[INFO ] [2021-08-20 22:30:43,204] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-20 22:30:43,385] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-20 22:30:43,541] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-20 22:30:45,839] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-20 22:30:45,911]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 22:30:45,911] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-20 22:30:48,234] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-20 22:30:48,393]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 22:30:48,399] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-20 22:30:49,534] User_02_Login - Step 02: Enter to Email textbox with value testing78566@live.com
[INFO ] [2021-08-20 22:30:49,709] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-20 22:30:49,875] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-20 22:30:52,171] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-20 22:30:52,384]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-20 22:30:52,942] Post-Condition: Close browser 'chrome'
[INFO ] [2021-08-20 22:30:52,949] OS name = windows 7
[INFO ] [2021-08-20 23:39:45,194] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-20 23:39:53,311] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-20 23:39:53,508]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 23:39:53,511] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-20 23:39:54,989] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-20 23:39:55,098] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-20 23:39:55,287] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-20 23:39:55,446] User_01_Register - Step 06: Enter to Email textbox with value testing7376@live.com
[INFO ] [2021-08-20 23:39:55,635] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-20 23:39:55,808] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-20 23:39:55,967] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-20 23:39:58,089] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-20 23:39:58,152]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 23:39:58,152] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-20 23:39:59,676] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-20 23:39:59,825]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 23:39:59,835] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-20 23:40:00,459] User_02_Login - Step 02: Enter to Email textbox with value testing7376@live.com
[INFO ] [2021-08-20 23:40:00,617] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-20 23:40:00,774] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-20 23:40:01,729] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-20 23:40:01,845]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-20 23:40:02,355] Post-Condition: Close browser 'chrome'
[INFO ] [2021-08-20 23:40:02,360] OS name = windows 7
[INFO ] [2021-08-20 23:58:37,684] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-20 23:58:44,996] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-20 23:58:45,138]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 23:58:45,141] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-20 23:58:46,624] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-20 23:58:46,738] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-20 23:58:46,921] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-20 23:58:47,093] User_01_Register - Step 06: Enter to Email textbox with value testing59574@live.com
[INFO ] [2021-08-20 23:58:47,293] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-20 23:58:47,476] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-20 23:58:47,636] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-20 23:58:49,782] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-20 23:58:49,849]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 23:58:49,849] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-20 23:58:51,862] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-20 23:58:52,144]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-20 23:58:52,147] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-20 23:58:53,279] User_02_Login - Step 02: Enter to Email textbox with value testing59574@live.com
[INFO ] [2021-08-20 23:58:53,451] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-20 23:58:53,662] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-20 23:58:56,106] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-20 23:58:56,208]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-20 23:58:56,628] Post-Condition: Close browser 'chrome'
[INFO ] [2021-08-20 23:58:56,633] OS name = windows 7
[INFO ] [2021-08-21 00:55:07,757]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-21 00:55:12,763]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-21 00:55:15,367]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-21 00:55:18,992]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-21 00:55:33,203] OS name = windows 7
[INFO ] [2021-08-21 00:55:35,468] Session ID is null. Using WebDriver after calling quit()?
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.1.26', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-08-23 17:16:02,163] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-23 17:16:02,438]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-23 17:16:02,442] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-23 17:16:03,971] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-23 17:16:04,093] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-23 17:16:04,293] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-23 17:16:04,460] User_01_Register - Step 06: Enter to Email textbox with value testing1359@live.com
[INFO ] [2021-08-23 17:16:04,662] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-23 17:16:04,869] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-23 17:16:05,056] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-23 17:16:07,154] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-23 17:16:07,249]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-23 17:16:07,249] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-23 17:16:08,808] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-23 17:16:08,993]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-23 17:16:09,021] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-23 17:16:10,186] User_02_Login - Step 02: Enter to Email textbox with value testing1359@live.com
[INFO ] [2021-08-23 17:16:10,356] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-23 17:16:10,525] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-23 17:16:12,844] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-23 17:16:12,963]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-23 17:16:15,056] OS name = windows 7
[INFO ] [2021-08-23 17:16:15,066] Session ID is null. Using WebDriver after calling quit()?
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.1.21', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-08-24 16:13:23,710] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-24 16:13:23,921]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-24 16:13:23,925] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-24 16:13:25,449] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-24 16:13:25,568] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-24 16:13:25,779] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-24 16:13:25,951] User_01_Register - Step 06: Enter to Email textbox with value testing36658@live.com
[INFO ] [2021-08-24 16:13:26,160] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-24 16:13:31,353] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-24 16:13:31,669] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-24 16:13:34,030] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-24 16:13:34,107]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-24 16:13:34,107] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-24 16:13:36,692] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-24 16:13:36,780]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-24 16:13:36,788] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-24 16:13:37,400] User_02_Login - Step 02: Enter to Email textbox with value testing36658@live.com
[INFO ] [2021-08-24 16:13:37,573] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-24 16:13:37,728] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-24 16:13:40,215] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-24 16:13:40,389]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-24 16:13:41,498] OS name = windows 7
[INFO ] [2021-08-24 16:13:41,507] Session ID is null. Using WebDriver after calling quit()?
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.20.2', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-08-25 12:20:14,256] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-25 12:20:14,978]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-25 12:20:14,981] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-25 12:20:16,561] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-25 12:20:16,672] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-25 12:20:16,860] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-25 12:20:17,032] User_01_Register - Step 06: Enter to Email textbox with value testing32024@live.com
[INFO ] [2021-08-25 12:20:17,213] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-25 12:20:17,411] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-25 12:20:17,568] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-25 12:20:19,150] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-25 12:20:19,213]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-25 12:20:19,214] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-25 12:20:20,715] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-25 12:20:20,975]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-25 12:20:21,135] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-25 12:20:21,632] User_02_Login - Step 02: Enter to Email textbox with value testing32024@live.com
[INFO ] [2021-08-25 12:20:21,797] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-25 12:20:21,953] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-25 12:20:23,631] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-25 12:20:23,756]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-25 12:20:24,875] OS name = windows 7
[INFO ] [2021-08-25 12:20:24,888] Session ID is null. Using WebDriver after calling quit()?
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.1.21', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-08-25 23:58:08,900] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-25 23:58:09,144]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-25 23:58:09,148] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-25 23:58:10,780] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-25 23:58:10,939] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-25 23:58:11,160] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-25 23:58:11,334] User_01_Register - Step 06: Enter to Email textbox with value testing53617@live.com
[INFO ] [2021-08-25 23:58:11,639] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-25 23:58:11,968] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-25 23:58:12,158] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-25 23:58:14,406] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-25 23:58:14,481]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-25 23:58:14,482] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-25 23:58:16,569] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-25 23:58:16,815]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-25 23:58:16,977] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-25 23:58:17,523] User_02_Login - Step 02: Enter to Email textbox with value testing53617@live.com
[INFO ] [2021-08-25 23:58:17,723] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-25 23:58:17,916] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-25 23:58:20,347] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-25 23:58:20,463]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-25 23:58:21,669] OS name = windows 7
[INFO ] [2021-08-25 23:58:21,678] Session ID is null. Using WebDriver after calling quit()?
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.20.3', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-08-27 15:40:29,384] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-27 15:40:29,709]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 15:40:29,715] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-27 15:40:31,359] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-27 15:40:31,555] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-27 15:40:31,803] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-27 15:40:32,016] User_01_Register - Step 06: Enter to Email textbox with value testing73172@live.com
[INFO ] [2021-08-27 15:40:32,199] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-27 15:40:32,377] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-27 15:40:32,598] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-27 15:40:33,510] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-27 15:40:33,575]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 15:40:33,575] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-27 15:40:35,997] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-27 15:40:36,114]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 15:40:36,400] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-27 15:40:36,980] User_02_Login - Step 02: Enter to Email textbox with value testing73172@live.com
[INFO ] [2021-08-27 15:40:37,178] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-27 15:40:37,371] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-27 15:40:39,033] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-27 15:40:39,151]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 15:40:40,395] OS name = windows 7
[INFO ] [2021-08-27 15:40:40,421] Session ID is null. Using WebDriver after calling quit()?
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.20.2', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-08-27 15:50:01,038] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-27 15:50:01,406]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 15:50:01,413] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-27 15:50:02,992] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-27 15:50:03,120] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-27 15:50:03,329] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-27 15:50:03,494] User_01_Register - Step 06: Enter to Email textbox with value testing8596@live.com
[INFO ] [2021-08-27 15:50:03,745] User_01_Register - Step 07: Enter to Password textbox with value 123456
